site_id,longitude,latitude,State,County,fraction_of_usable_area,power_curve,capacity,wind_speed,capacity_factor,full_timeseries_directory,full_timeseries_path
40744,-75.509186,36.490837,Unknown,Unknown,1,offshore,16,8.5,0.412,81,81/40744.nc
40745,-75.487061,36.486179,Unknown,Unknown,1,offshore,16,8.52,0.414,81,81/40745.nc
40746,-75.420654,36.472164,Unknown,Unknown,1,offshore,16,8.55,0.416,81,81/40746.nc
40747,-75.398499,36.467487,Unknown,Unknown,1,offshore,16,8.56,0.417,81,81/40747.nc
40748,-75.354279,36.458115,Unknown,Unknown,1,offshore,16,8.58,0.418,81,81/40748.nc
40830,-75.525543,36.513294,Unknown,Unknown,1,offshore,16,8.49,0.411,81,81/40830.nc
40831,-75.503387,36.508644,Unknown,Unknown,1,offshore,16,8.51,0.413,81,81/40831.nc
40832,-75.459106,36.499313,Unknown,Unknown,1,offshore,16,8.53,0.415,81,81/40832.nc
40833,-75.436951,36.494637,Unknown,Unknown,1,offshore,16,8.54,0.416,81,81/40833.nc
40834,-75.414825,36.489964,Unknown,Unknown,1,offshore,16,8.55,0.416,81,81/40834.nc
40835,-75.3927,36.485275,Unknown,Unknown,1,offshore,16,8.56,0.417,81,81/40835.nc
40917,-75.519745,36.53109,Unknown,Unknown,1,offshore,16,8.5,0.412,81,81/40917.nc
40918,-75.475433,36.521774,Unknown,Unknown,1,offshore,16,8.52,0.414,81,81/40918.nc
40919,-75.431152,36.512432,Unknown,Unknown,1,offshore,16,8.55,0.416,81,81/40919.nc
40920,-75.408997,36.507755,Unknown,Unknown,1,offshore,16,8.56,0.417,81,81/40920.nc
40921,-75.386871,36.503078,Unknown,Unknown,1,offshore,16,8.57,0.417,81,81/40921.nc
41016,-75.513977,36.548904,Unknown,Unknown,1,offshore,16,8.5,0.412,82,82/41016.nc
41017,-75.491791,36.544247,Unknown,Unknown,1,offshore,16,8.51,0.413,82,82/41017.nc
41018,-75.469635,36.539581,Unknown,Unknown,1,offshore,16,8.53,0.414,82,82/41018.nc
41019,-75.447479,36.534912,Unknown,Unknown,1,offshore,16,8.54,0.415,82,82/41019.nc
41020,-75.425323,36.530235,Unknown,Unknown,1,offshore,16,8.55,0.416,82,82/41020.nc
41021,-75.403198,36.525555,Unknown,Unknown,1,offshore,16,8.56,0.417,82,82/41021.nc
41115,-75.419495,36.548035,Unknown,Unknown,1,offshore,16,8.55,0.416,82,82/41115.nc
